UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp
2620,L49799,L,-0.3024410062236841,-0.542954574084053,0.26115480438575756,0.08235823476649605,-0.5491040180084669,0,0,0,0,0,0,2026-01-19 04:30:00
2621,L49800,L,-0.3024410062236841,-0.542954574084053,0.1737839633122237,-0.4320592216138699,-0.5176826556435293,0,0,0,0,0,0,2026-01-19 04:40:00
2622,M17481,M,-0.2524449725960345,-0.47555368847848606,-0.162257733124445,0.15296455230889958,-0.48626129327859174,0,0,0,0,0,0,2026-01-19 04:50:00
2623,M17482,M,-0.20244893896838492,-0.4081528028729574,0.7517756811832939,-0.9767365283695523,-0.43912924973118533,0,0,0,0,0,0,2026-01-19 05:00:00
2624,M17483,M,-0.20244893896838492,-0.4081528028729574,-1.6610036992319874,2.2308076114139097,-0.3919972061837789,0,0,0,0,0,0,2026-01-19 05:10:00
2625,H32038,H,-0.15245290534076375,-0.3407519172673904,-1.042686977788517,0.6875552422728096,-0.3448651626363725,0,0,0,0,0,0,2026-01-19 05:20:00
2626,L49805,L,-0.15245290534076375,-0.4081528028729574,-0.881386963498916,-0.00842131635945083,-0.2663117567240285,0,0,0,0,0,0,2026-01-19 05:30:00
2627,L49806,L,-0.15245290534076375,-0.4081528028729574,0.8055423526131609,-1.0271696123284118,-0.23489039435909093,0,0,0,0,0,0,2026-01-19 05:40:00
2628,M17487,M,-0.10245687171311416,-0.27335103166182345,-1.2375911617217847,1.3330987169462112,-0.2034690319941533,0,0,0,0,0,0,2026-01-19 05:50:00
2629,H32042,H,-0.05246083808549298,-0.27335103166182345,-0.8074577902828489,1.1313663811107735,-0.15633698844674693,0,0,0,0,0,0,2026-01-19 06:00:00
2630,L49809,L,-0.002464804457843392,-0.20595014605629477,0.37540898117422494,-0.22024026898666071,-0.07778358253440293,0,0,0,0,0,0,2026-01-19 06:10:00
2631,L49810,L,-0.002464804457843392,-0.1385492604507278,-1.0628494795747172,-0.038681166734766216,-0.046362220169465326,0,0,0,0,0,0,2026-01-19 06:20:00
2632,H32045,H,-0.002464804457843392,-0.20595014605629477,-0.0076785527635773905,0.24374410343484648,-0.014940857804527726,0,0,0,0,0,0,2026-01-19 06:30:00
2633,M17492,M,-0.002464804457843392,-0.20595014605629477,0.8189840204706276,-1.1482090138296743,0.06361254810781627,0,0,0,0,0,0,2026-01-19 06:40:00
2634,L49813,L,0.0475312291698062,-0.1385492604507278,0.012483949022622731,-0.018507933151222865,0.11074459165522267,0,0,0,0,0,0,2026-01-19 06:50:00
2635,L49814,L,-0.002464804457843392,-0.20595014605629477,0.16034229545475695,-0.8052640429094302,0.14216595402016027,0,0,0,0,0,0,2026-01-19 07:00:00
2636,H32049,H,-0.05246083808549298,-0.27335103166182345,-0.45797442598871346,1.1111931475272294,0.17358731638509786,0,0,0,0,0,0,2026-01-19 07:10:00
2637,L49816,L,-0.05246083808549298,-0.27335103166182345,-1.8559078831652553,2.150114677079734,0.2521407222974419,0,0,0,0,0,0,2026-01-19 07:20:00
2638,L49817,L,-0.05246083808549298,-0.27335103166182345,-1.5870745260159203,0.980067129234195,0.2835620846623795,0,0,0,0,0,0,2026-01-19 07:30:00
2639,L49818,L,-0.10245687171311416,-0.3407519172673904,1.403696572270431,-1.2591617985391652,0.31498344702731707,0,0,0,0,0,0,2026-01-19 07:40:00
2640,M17499,M,-0.10245687171311416,-0.4081528028729574,-0.7940161224253821,0.7884214101905285,0.34640480939225465,0,0,0,0,0,0,2026-01-19 07:50:00
2641,M17500,M,-0.05246083808549298,-0.3407519172673904,-1.0628494795747172,1.635697220699368,0.39353685293966106,0,0,0,0,0,0,2026-01-19 08:00:00
2642,H32055,H,-0.10245687171311416,-0.3407519172673904,-0.7402494509955152,0.6774686254810383,0.4406688964870675,0,0,0,0,0,0,2026-01-19 08:10:00
2643,L49822,L,-0.10245687171311416,-0.3407519172673904,0.07969228830995648,0.031925150807636596,0.5192223023994115,0,0,0,0,0,0,2026-01-19 08:20:00
2644,M17503,M,-0.10245687171311416,-0.4081528028729574,-0.8679452956414493,0.8186812605658446,0.5506436647643491,0,0,0,0,0,0,2026-01-19 08:30:00
2645,L49824,L,-0.10245687171311416,-0.4081528028729574,-0.1353743974095115,0.2538307202266185,0.5977757083117554,0,0,0,0,0,0,2026-01-19 08:40:00
2646,H32059,H,-0.05246083808549298,-0.3407519172673904,0.11329645795362334,-0.14963395144425717,0.6291970706766931,0,0,0,0,0,0,2026-01-19 08:50:00
2647,M17506,M,-0.10245687171311416,-0.3407519172673904,-0.5184619313473138,0.32443703776902205,0.7077504765890371,0,0,0,0,0,0,2026-01-19 09:00:00
2648,L49827,L,-0.10245687171311416,-0.4081528028729574,-0.8208994581403156,0.5665158407715473,0.7548825201364434,0,0,0,0,0,0,2026-01-19 09:10:00
2649,L49828,L,-0.10245687171311416,-0.4081528028729574,-0.6327161081357812,1.171712848277861,0.7863038825013811,0,0,0,0,0,0,2026-01-19 09:20:00
2650,M17509,M,-0.05246083808549298,-0.3407519172673904,0.34852564545929143,-0.17989380181957257,0.8177252448663187,0,0,0,0,0,0,2026-01-19 09:30:00
2651,L49830,L,-0.05246083808549298,-0.27335103166182345,-1.6811662010181876,1.948382341244296,0.8648572884137251,0,0,0,0,0,0,2026-01-19 09:40:00
2652,L49831,L,-0.05246083808549298,-0.3407519172673904,2.455507082117204,-1.9753115907549699,0.8962786507786626,0,0,0,0,0,0,2026-01-19 09:50:00
2653,L49832,L,-0.05246083808549298,-0.3407519172673904,1.6254840919186324,-1.662626470210041,0.9277000131436003,0,0,0,0,0,0,2026-01-19 10:00:00
2654,L49833,L,-0.05246083808549298,-0.3407519172673904,1.6725299294197662,-1.4003744336239716,0.9591213755085378,0,0,0,0,0,0,2026-01-19 10:10:00
2655,L49834,L,-0.05246083808549298,-0.3407519172673904,0.24771313652829083,-0.45223245519741395,0.9905427378734755,0,0,0,0,0,0,2026-01-19 10:20:00
2656,M17515,M,-0.10245687171311416,-0.4081528028729574,1.4843465794152317,-1.3095948824980248,1.021964100238413,0,0,0,0,0,0,2026-01-19 10:30:00
2657,L49836,L,-0.05246083808549298,-0.3407519172673904,-1.2174286599355848,1.1414529979025447,1.0690961437858195,0,0,0,0,0,0,2026-01-19 10:40:00
2658,M17517,M,-0.002464804457843392,-0.3407519172673904,-0.7066452813518483,0.08235823476649605,1.100517506150757,0,0,0,0,0,0,2026-01-19 10:50:00
2659,L49838,L,-0.002464804457843392,-0.4081528028729574,-0.9082702992138495,0.4555630560620563,1.1476495496981634,0,0,0,0,0,0,2026-01-19 11:00:00
2660,H32073,H,-0.10245687171311416,-0.47555368847848606,0.4358964865328253,-0.7951774261176581,1.179070912063101,0,0,0,0,0,0,2026-01-19 11:10:00
2661,L49840,L,-0.10245687171311416,-0.47555368847848606,-1.6072370278021204,1.6558704542829115,1.2576243179754452,0,0,0,0,0,0,2026-01-19 11:20:00
2662,M17521,M,-0.05246083808549298,-0.4081528028729574,-0.14209523133824487,0.2840905706019339,1.2890456803403827,0,0,0,0,0,0,2026-01-19 11:30:00
2663,M17522,M,-0.05246083808549298,-0.4081528028729574,-0.3168369134853126,-0.1899804186113446,1.336177723887789,0,0,0,0,0,0,2026-01-19 11:40:00
2664,L49843,L,-0.05246083808549298,-0.47555368847848606,0.6039173347511596,-0.896043594035377,1.3833097674351955,0,0,0,0,0,0,2026-01-19 11:50:00
2665,M17524,M,-0.05246083808549298,-0.4081528028729574,-0.2899535777703791,0.22357086985130312,1.414731129800133,0,0,0,0,0,0,2026-01-19 12:00:00
2666,L49845,L,-0.10245687171311416,-0.4081528028729574,2.455507082117204,-2.429209346384705,1.4618631733475393,0,0,0,0,0,0,2026-01-19 12:10:00
2667,H32080,H,-0.15245290534076375,-0.542954574084053,1.0810965436912292,-1.2389885649556216,1.493284535712477,0,0,0,0,0,0,2026-01-19 12:20:00
2668,M17527,M,-0.10245687171311416,-0.47555368847848606,0.8929131936866948,-0.4824923055727293,1.5718379416248212,0,0,0,0,0,0,2026-01-19 12:30:00
2669,M17528,M,-0.10245687171311416,-0.47555368847848606,0.7383340133258272,-0.896043594035377,1.6189699851722275,0,0,0,0,0,0,2026-01-19 12:40:00
2670,H32083,H,-0.15245290534076375,-0.47555368847848606,-0.24290774026924547,-0.22024026898666071,1.6661020287196338,0,0,0,0,0,0,2026-01-19 12:50:00
2671,L49850,L,-0.10245687171311416,-0.4081528028729574,-0.4243702563450466,0.6270355415221788,1.7446554346319778,0,0,0,0,0,0,2026-01-19 13:00:00
2672,M17531,M,-0.15245290534076375,-0.47555368847848606,-0.881386963498916,0.193311019475987,1.7760767969969153,1,1,0,0,0,0,2026-01-19 13:10:00
2673,L49852,L,-0.15245290534076375,-0.47555368847848606,-0.5722286027771808,0.26391733701839054,-1.6959837443286894,0,0,0,0,0,0,2026-01-19 13:20:00
2674,L49853,L,-0.10245687171311416,-0.4081528028729574,-0.3369994152715127,0.09244485155826809,-1.6645623819637516,0,0,0,0,0,0,2026-01-19 13:30:00
2675,L49854,L,-0.15245290534076375,-0.47555368847848606,0.10657562402488997,-0.2807599697372915,-1.633141019598814,0,0,0,0,0,0,2026-01-19 13:40:00
2676,L49855,L,-0.15245290534076375,-0.47555368847848606,0.2947589740294244,-0.42197260482209853,-1.6017196572338765,0,0,0,0,0,0,2026-01-19 13:50:00
2677,L49856,L,-0.15245290534076375,-0.47555368847848606,0.41573398474662515,-0.5833584734904482,-1.5702982948689388,0,0,0,0,0,0,2026-01-19 14:00:00
2678,L49857,L,-0.10245687171311416,-0.3407519172673904,-0.23618690634051212,-0.038681166734766216,-1.5388769325040013,0,0,0,0,0,0,2026-01-19 14:10:00
2679,L49858,L,-0.10245687171311416,-0.27335103166182345,-0.5587869349197141,0.31435042097725,-1.5074555701390637,0,0,0,0,0,0,2026-01-19 14:20:00
2680,L49859,L,-0.10245687171311416,-0.3407519172673904,-0.36388275098644624,0.4454764392702843,-1.4760342077741262,0,0,0,0,0,0,2026-01-19 14:30:00
2681,L49860,L,-0.10245687171311416,-0.3407519172673904,0.7450548472545605,-1.2995082657062527,-1.4446128454091884,0,0,0,0,0,0,2026-01-19 14:40:00
2682,L49861,L,-0.10245687171311416,-0.3407519172673904,0.0998547900961566,-0.785090809325886,-1.413191483044251,0,0,0,0,0,0,2026-01-19 14:50:00
2683,M17542,M,-0.05246083808549298,-0.27335103166182345,-1.116616151004584,0.4454764392702843,-1.3817701206793134,0,0,0,0,0,0,2026-01-19 15:00:00
2684,L49863,L,-0.10245687171311416,-0.3407519172673904,0.4022923168891584,-1.1582956306214465,-1.3346380771319069,0,0,0,0,0,0,2026-01-19 15:10:00
2685,L49864,L,-0.10245687171311416,-0.4081528028729574,-0.4714160938461802,-0.2605867361537481,-1.3032167147669693,0,0,0,0,0,0,2026-01-19 15:20:00
2686,L49865,L,-0.10245687171311416,-0.4081528028729574,0.5299881615350925,-0.7548309589505707,-1.2717953524020318,0,0,0,0,0,0,2026-01-19 15:30:00
2687,L49866,L,-0.10245687171311416,-0.4081528028729574,0.6912881758246935,-1.2591617985391652,-1.240373990037094,0,0,0,0,0,0,2026-01-19 15:40:00
2688,L49867,L,-0.05246083808549298,-0.4081528028729574,-1.224149493864318,1.292752249779123,-1.2089526276721565,0,0,0,0,0,0,2026-01-19 15:50:00
2689,L49868,L,-0.05246083808549298,-0.4081528028729574,-1.3988911760113858,1.4037050344886142,-1.177531265307219,0,0,0,0,0,0,2026-01-19 16:00:00
2690,L49869,L,-0.002464804457843392,-0.3407519172673904,0.7450548472545605,-0.996909761953096,-1.1461099029422812,0,0,0,0,0,0,2026-01-19 16:10:00
2691,L49870,L,-0.002464804457843392,-0.3407519172673904,1.3297673990543641,-1.4104610504157438,-1.1146885405773437,0,0,0,0,0,0,2026-01-19 16:20:00
2692,L49871,L,-0.002464804457843392,-0.27335103166182345,-0.666320277779448,0.7783347933987572,-1.0832671782124061,0,0,0,0,0,0,2026-01-19 16:30:00
2693,L49872,L,0.0475312291698062,-0.20595014605629477,0.7450548472545605,-0.9666499115777806,-1.0518458158474686,0,0,0,0,0,0,2026-01-19 16:40:00
2694,M17553,M,0.0475312291698062,-0.27335103166182345,0.6173590026086264,-0.39171275444678244,-1.0204244534825309,0,0,0,0,0,0,2026-01-19 16:50:00
2695,M17554,M,0.0475312291698062,-0.27335103166182345,0.6375215043948265,-0.20006703540311663,-0.9732924099351246,0,0,0,0,0,0,2026-01-19 17:00:00
2696,L49875,L,-0.002464804457843392,-0.3407519172673904,2.27740498300577,-1.7433194045442162,-0.9261603663877181,0,0,0,0,0,0,2026-01-19 17:10:00
2697,L49876,L,-0.002464804457843392,-0.27335103166182345,-0.5251827652760472,0.6068623079386347,-0.8947390040227805,0,0,0,0,0,0,2026-01-19 17:20:00
2698,L49877,L,-0.002464804457843392,-0.27335103166182345,0.5904756668936929,-1.1381223970379026,-0.8633176416578429,0,0,0,0,0,0,2026-01-19 17:30:00
2699,L49878,L,-0.002464804457843392,-0.4081528028729574,2.455507082117204,-2.015658057922057,-0.8318962792929053,0,0,0,0,0,0,2026-01-19 17:40:00
2700,L49879,L,-0.05246083808549298,-0.4081528028729574,-1.1233369849333175,2.1097682099126467,-0.8004749169279677,0,0,0,0,0,0,2026-01-19 17:50:00
2701,L49880,L,-0.05246083808549298,-0.47555368847848606,-0.38404525277264634,0.04201176759940863,-0.7690535545630302,0,0,0,0,0,0,2026-01-19 18:00:00
2702,L49881,L,-0.05246083808549298,-0.542954574084053,-1.3249620027953186,1.0910199139436854,-0.7376321921980925,0,0,0,0,0,0,2026-01-19 18:10:00
2703,L49882,L,-0.10245687171311416,-0.542954574084053,1.544834084773832,-1.4205476672075157,-0.7062108298331549,0,0,0,0,0,0,2026-01-19 18:20:00
2704,M17563,M,-0.10245687171311416,-0.542954574084053,-1.0628494795747172,1.8374295565348058,-0.6747894674682173,0,0,0,0,0,0,2026-01-19 18:30:00
2705,M17564,M,-0.15245290534076375,-0.542954574084053,0.5232673276063592,-0.5631852399069049,-0.6276574239208109,0,0,0,0,0,0,2026-01-19 18:40:00
2706,L49885,L,-0.15245290534076375,-0.542954574084053,-1.3720078402964524,2.50314626479175,-0.5805253803734045,0,0,0,0,0,0,2026-01-19 18:50:00
2707,M17566,M,-0.20244893896838492,-0.6103554596895817,0.20066729902715721,-0.29084658652906353,-0.5491040180084669,0,0,0,0,0,0,2026-01-19 19:00:00
2708,M17567,M,-0.20244893896838492,-0.6777563452951486,0.05952978652375635,-0.39171275444678244,-0.5019719744610606,0,0,0,0,0,0,2026-01-19 19:10:00
2709,L49888,L,-0.20244893896838492,-0.6103554596895817,2.455507082117204,-2.489729047135336,-0.4548399309136541,0,0,0,0,0,0,2026-01-19 19:20:00
2710,L49889,L,-0.20244893896838492,-0.6103554596895817,0.7450548472545605,-0.42197260482209853,-0.4234185685487165,0,0,0,0,0,0,2026-01-19 19:30:00
2711,L49890,L,-0.20244893896838492,-0.6103554596895817,0.2947589740294244,-0.07902763390185365,-0.3919972061837789,0,0,0,0,0,0,2026-01-19 19:40:00
2712,L49891,L,-0.20244893896838492,-0.6103554596895817,-0.827620292069049,1.070846680360142,-0.36057584381884134,0,0,0,0,0,0,2026-01-19 19:50:00
2713,H32126,H,-0.15245290534076375,-0.542954574084053,-1.5333078545860532,1.5650909031569644,-0.32915448145390375,0,0,0,0,0,0,2026-01-19 20:00:00
2714,M17573,M,-0.20244893896838492,-0.542954574084053,0.8122631865418942,-0.9263034444106928,-0.25060107554155975,0,0,0,0,0,0,2026-01-19 20:10:00
2715,M17574,M,-0.20244893896838492,-0.6103554596895817,-1.1031744831471173,1.534831052781649,-0.2034690319941533,0,0,0,0,0,0,2026-01-19 20:20:00
2716,M17575,M,-0.2524449725960345,-0.6777563452951486,1.148304882978563,-1.1482090138296743,-0.15633698844674693,0,0,0,0,0,0,2026-01-19 20:30:00
2717,L49896,L,-0.2524449725960345,-0.6777563452951486,-0.216024404554312,0.4656496728538284,-0.10920494489934052,0,0,0,0,0,0,2026-01-19 20:40:00
2718,M17577,M,-0.2524449725960345,-0.6103554596895817,-0.7268077831380484,0.5362559903962312,-0.07778358253440293,0,0,0,0,0,0,2026-01-19 20:50:00
2719,L49898,L,-0.2524449725960345,-0.6103554596895817,-1.1636619885057178,0.737988326231669,-0.030651538986996525,0,0,0,0,0,0,2026-01-19 21:00:00
2720,L49899,L,-0.2524449725960345,-0.542954574084053,1.0743757097624957,-1.0876893130790433,0.0007698233779410748,0,0,0,0,0,0,2026-01-19 21:10:00
2721,L49900,L,-0.20244893896838492,-0.542954574084053,0.19394646509842384,-0.08911425069362568,0.03219118574287867,0,0,0,0,0,0,2026-01-19 21:20:00
2722,M17581,M,-0.20244893896838492,-0.47555368847848606,0.15362146152602357,-0.7649175757423428,0.06361254810781627,0,0,0,0,0,0,2026-01-19 21:30:00
2723,L49902,L,-0.20244893896838492,-0.47555368847848606,0.18722563116969046,-0.5228387727398175,0.11074459165522267,0,0,0,0,0,0,2026-01-19 21:40:00
2724,L49903,L,-0.15245290534076375,-0.4081528028729574,-1.130057818862051,1.2019726986531762,0.14216595402016027,0,0,0,0,0,0,2026-01-19 21:50:00
2725,M17584,M,-0.10245687171311416,-0.47555368847848606,-0.40420775455884644,0.27400395381016257,0.17358731638509786,0,0,0,0,0,0,2026-01-19 22:00:00
2726,L49905,L,-0.10245687171311416,-0.4081528028729574,0.16706312938349033,-0.5228387727398175,0.22071935993250427,0,0,0,0,0,0,2026-01-19 22:10:00
2727,M17586,M,-0.10245687171311416,-0.4081528028729574,-0.720086949209315,0.2941771873937059,0.2521407222974419,0,0,0,0,0,0,2026-01-19 22:20:00
2728,L49907,L,-0.15245290534076375,-0.47555368847848606,-0.646157775993248,-0.14963395144425717,0.29927276584484824,0,0,0,0,0,0,2026-01-19 22:30:00
2729,L49908,L,-0.15245290534076375,-0.47555368847848606,1.6725299294197662,-1.4608941343746031,0.3306941282097859,0,0,0,0,0,0,2026-01-19 22:40:00
2730,L49909,L,-0.15245290534076375,-0.47555368847848606,-0.7604119527817153,1.4743113520310176,0.3621154905747235,0,0,0,0,0,0,2026-01-19 22:50:00
2731,L49910,L,-0.20244893896838492,-0.542954574084053,-0.7066452813518483,0.5967756911468627,0.39353685293966106,0,0,0,0,0,0,2026-01-19 23:00:00
2732,M17591,M,-0.15245290534076375,-0.542954574084053,0.44933815439029207,-0.7144844917834833,0.42495821530459865,0,0,0,0,0,0,2026-01-19 23:10:00
2733,L49912,L,-0.15245290534076375,-0.542954574084053,-1.2375911617217847,1.7567366222006302,0.47209025885200506,0,0,0,0,0,0,2026-01-19 23:20:00
2734,L49913,L,-0.15245290534076375,-0.542954574084053,-0.7268077831380484,0.04201176759940863,0.5035116212169427,0,0,0,0,0,0,2026-01-19 23:30:00
2735,H32148,H,-0.15245290534076375,-0.542954574084053,0.2813173061719577,-0.7245711085752553,0.5349329835818802,0,0,0,0,0,0,2026-01-19 23:40:00
2736,L49915,L,-0.15245290534076375,-0.542954574084053,-0.7940161224253821,0.5463426071880032,0.6134863894942243,0,0,0,0,0,0,2026-01-19 23:50:00
2737,M17596,M,-0.15245290534076375,-0.6103554596895817,0.30820064188689117,-0.3614529040714671,0.6449077518591618,0,0,0,0,0,0,2026-01-20 00:00:00
2738,M17597,M,-0.15245290534076375,-0.6103554596895817,-0.14881606526697824,0.1227047019335842,0.6920397954065682,0,0,0,0,0,0,2026-01-20 00:10:00
2739,M17598,M,-0.10245687171311416,-0.6103554596895817,-0.22946607241177874,0.4454764392702843,0.7391718389539746,0,0,0,0,0,0,2026-01-20 00:20:00
2740,L49919,L,-0.10245687171311416,-0.542954574084053,0.2813173061719577,-0.462319071989186,0.7863038825013811,0,0,0,0,0,0,2026-01-20 00:30:00
2741,L49920,L,-0.20244893896838492,-0.6777563452951486,-0.03456188847851089,0.2840905706019339,0.8177252448663187,0,0,0,0,0,0,2026-01-20 00:40:00
2742,L49921,L,-0.20244893896838492,-0.6777563452951486,-1.0225244760023169,1.2019726986531762,0.8491466072312562,0,0,0,0,0,0,2026-01-20 00:50:00
2743,L49922,L,-0.20244893896838492,-0.6103554596895817,-1.0830119813609171,1.1515396146943166,0.8805679695961939,0,0,0,0,0,0,2026-01-20 01:00:00
2744,L49923,L,-0.20244893896838492,-0.6103554596895817,-0.36388275098644624,0.5362559903962312,0.9119893319611314,0,0,0,0,0,0,2026-01-20 01:10:00
2745,L49924,L,-0.15245290534076375,-0.542954574084053,0.6039173347511596,-1.006996378744868,0.943410694326069,0,0,0,0,0,0,2026-01-20 01:20:00
2746,M17605,M,-0.15245290534076375,-0.6103554596895817,0.4896631579626923,-0.14963395144425717,0.9748320566910067,0,0,0,0,0,0,2026-01-20 01:30:00
2747,L49926,L,-0.15245290534076375,-0.542954574084053,-0.8007369563541156,0.6169489247304067,1.021964100238413,0,0,0,0,0,0,2026-01-20 01:40:00
2748,L49927,L,-0.15245290534076375,-0.542954574084053,0.5770339990362261,-0.8456105100765176,1.0533854626033508,0,0,0,0,0,0,2026-01-20 01:50:00
2749,L49928,L,-0.15245290534076375,-0.542954574084053,0.6778465079672268,-0.49257892236450135,1.0848068249682883,0,0,0,0,0,0,2026-01-20 02:00:00
2750,M17609,M,-0.15245290534076375,-0.542954574084053,1.0407715401188289,-1.117949163454359,1.1162281873332258,1,0,0,0,0,0,2026-01-20 02:10:00
2751,H32164,H,-0.15245290534076375,-0.542954574084053,-0.49829942956111367,0.0621850011829527,1.1633602308806323,0,0,0,0,0,0,2026-01-20 02:20:00
2752,L49931,L,-0.15245290534076375,-0.6103554596895817,-0.7604119527817153,1.0204135964012824,1.2419136367929762,0,0,0,0,0,0,2026-01-20 02:30:00
2753,M17612,M,-0.15245290534076375,-0.6103554596895817,2.156429972288569,-1.5415870687087783,1.273334999157914,0,0,0,0,0,0,2026-01-20 02:40:00
2754,L49933,L,-0.15245290534076375,-0.6103554596895817,1.2423965579808303,-1.2289019481638495,1.3204670427053202,0,0,0,0,0,0,2026-01-20 02:50:00
2755,H32168,H,-0.20244893896838492,-0.6103554596895817,0.6711256740384934,-0.7750041925341148,1.3518884050702578,0,0,0,0,0,0,2026-01-20 03:00:00
2756,L49935,L,-0.15245290534076375,-0.542954574084053,-0.3504410831289795,-0.11937410106894178,1.4304418109826018,0,0,0,0,0,0,2026-01-20 03:10:00
2757,L49936,L,-0.15245290534076375,-0.542954574084053,1.685971597277233,-1.0473428459119554,1.4618631733475393,0,0,0,0,0,0,2026-01-20 03:20:00
