UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Air temperature [K]_lag_1,Air temperature [K]_lag_2,Air temperature [K]_lag_3,Process temperature [K]_lag_1,Process temperature [K]_lag_2,Process temperature [K]_lag_3,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_2,Rotational speed [rpm]_lag_3,Torque [Nm]_lag_1,Torque [Nm]_lag_2,Torque [Nm]_lag_3,Tool wear [min]_lag_1,Tool wear [min]_lag_2,Tool wear [min]_lag_3
989,H30402,H,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,296.3333333333333,0.05773502692384927,307.1,5.888466960984555e-07,1648.6666666666667,120.35503036156591,30.73333333333335,4.235957192103542,150.33333333333334,4.041451884323585,296.3,296.4,296.4,307.1,307.1,307.2,1534.0,1638.0,1748.0,33.8,32.5,25.3,151.0,146.0,144.0
990,M15849,M,296.2,307.0,2119,18.3,159,0,0,0,0,0,0,296.26666666666665,0.057735026925523014,307.06666666666666,0.05773502692205241,1809.0,294.06631905065245,26.000000000000018,7.750483855863536,154.66666666666666,4.041451884323585,296.3,296.3,296.4,307.1,307.1,307.1,1774.0,1534.0,1638.0,25.9,33.8,32.5,154.0,151.0,146.0
991,L48170,L,296.2,307.0,1414,48.3,162,0,0,0,0,0,0,296.23333333333335,0.05773502692633938,307.03333333333336,0.057735026922150864,1769.0,352.52659474144656,30.833333333333353,15.59658082187675,158.33333333333334,4.041451884323585,296.2,296.3,296.3,307.0,307.1,307.1,2119.0,1774.0,1534.0,18.3,25.9,33.8,159.0,154.0,151.0
992,M15851,M,296.1,307.0,1523,42.0,164,0,0,0,0,0,0,296.1666666666667,0.057735026927931074,307.0,6.171278876920606e-07,1685.3333333333333,379.5001097935723,36.20000000000002,15.818659867384444,161.66666666666666,2.5166114784174867,296.2,296.2,296.3,307.0,307.0,307.1,1414.0,2119.0,1774.0,48.3,18.3,25.9,162.0,159.0,154.0
993,L48172,L,296.1,307.1,1651,35.7,167,0,0,0,0,0,0,296.1333333333334,0.05773502692873923,307.03333333333336,0.057735026922150864,1529.3333333333333,118.6268659846217,42.00000000000002,6.299999999999844,164.33333333333334,2.5166114784174867,296.1,296.2,296.2,307.0,307.0,307.0,1523.0,1414.0,2119.0,42.0,48.3,18.3,164.0,162.0,159.0
994,M15853,M,296.1,307.1,1485,36.0,169,0,0,0,0,0,0,296.1,1.1072144671666226e-06,307.06666666666666,0.05773502692205241,1553.0,86.971259620636,37.90000000000002,3.553871128783209,166.66666666666666,2.5166114784174867,296.1,296.1,296.2,307.1,307.0,307.0,1651.0,1523.0,1414.0,35.7,42.0,48.3,167.0,164.0,162.0
995,M15854,M,296.2,307.2,1168,63.4,172,0,0,0,0,0,0,296.1333333333334,0.05773502692869821,307.1333333333334,0.05773502692187191,1434.6666666666667,245.40239064306897,45.03333333333335,15.906707180725078,169.33333333333334,2.5166114784174867,296.1,296.1,296.1,307.1,307.1,307.0,1485.0,1651.0,1523.0,36.0,35.7,42.0,169.0,167.0,164.0
996,L48175,L,296.3,307.3,1566,35.8,175,0,0,0,0,0,0,296.2,0.10000000000462232,307.2,0.10000000000159065,1406.3333333333333,210.33861588717713,45.066666666666684,15.877447317920184,172.0,2.9999999999948828,296.2,296.1,296.1,307.2,307.1,307.1,1168.0,1485.0,1651.0,63.4,36.0,35.7,172.0,169.0,167.0
997,M15856,M,296.3,307.2,1286,51.1,177,0,0,0,0,0,0,296.2666666666667,0.05773502692526867,307.23333333333335,0.05773502692166269,1340.0,204.42113393678284,50.10000000000002,13.827147211192791,174.66666666666666,2.5166114784174867,296.3,296.2,296.1,307.3,307.2,307.1,1566.0,1168.0,1485.0,35.8,63.4,36.0,175.0,172.0,169.0
998,M15857,M,296.3,307.2,1446,45.9,180,0,0,0,0,0,0,296.3,7.907452441529714e-07,307.2333333333333,0.05773502692166269,1432.6666666666667,140.47538337137024,44.26666666666668,7.779674371934284,177.33333333333334,2.5166114784174867,296.3,296.3,296.2,307.2,307.3,307.2,1286.0,1566.0,1168.0,51.1,35.8,63.4,177.0,175.0,172.0
999,M15858,M,296.4,307.2,2071,19.4,183,0,0,0,0,0,0,296.3333333333333,0.05773502692348006,307.2,5.63778334036047e-07,1601.0,414.8192377409709,38.80000000000002,17.0008823300439,180.0,2.9999999999948828,296.3,296.3,296.3,307.2,307.2,307.3,1446.0,1286.0,1566.0,45.9,51.1,35.8,180.0,177.0,175.0
1000,L48179,L,296.3,307.1,1560,33.2,186,0,0,0,0,0,0,296.3333333333333,0.05773502692348006,307.1666666666667,0.057735026921720126,1692.3333333333333,332.85181888241715,32.83333333333335,13.25380448525379,183.0,2.9999999999948828,296.4,296.3,296.3,307.2,307.2,307.2,2071.0,1446.0,1286.0,19.4,45.9,51.1,183.0,180.0,177.0
1001,L48180,L,296.3,307.1,1654,29.6,188,0,0,0,0,0,0,296.3333333333333,0.05773502692348006,307.1333333333334,0.05773502692174064,1761.6666666666667,271.98222981167993,27.40000000000002,7.158212067269409,185.66666666666666,2.5166114784174867,296.3,296.4,296.3,307.1,307.2,307.2,1560.0,2071.0,1446.0,33.2,19.4,45.9,186.0,183.0,180.0
1002,L48181,L,296.3,307.1,1662,32.9,190,0,0,0,0,0,0,296.3,7.907452441529714e-07,307.1,5.717050136946193e-07,1625.3333333333333,56.7215420570834,31.90000000000002,1.997498435543913,188.0,1.9999999999923332,296.3,296.3,296.4,307.1,307.1,307.2,1654.0,1560.0,2071.0,29.6,33.2,19.4,188.0,186.0,183.0
1003,L48182,L,296.3,307.2,1646,35.0,192,0,0,0,0,0,0,296.3,7.907452441529714e-07,307.1333333333334,0.05773502692169962,1654.0,8.000000000009464,32.50000000000002,2.7221315177632857,190.0,1.9999999999923332,296.3,296.3,296.3,307.1,307.1,307.1,1662.0,1654.0,1560.0,32.9,29.6,33.2,190.0,188.0,186.0
1004,L48183,L,296.2,307.1,1444,46.7,194,0,0,0,0,0,0,296.2666666666667,0.05773502692526867,307.1333333333333,0.05773502692169962,1584.0,121.50720143267291,38.200000000000024,7.435724578008462,192.0,1.9999999999923332,296.3,296.3,296.3,307.2,307.1,307.1,1646.0,1662.0,1654.0,35.0,32.9,29.6,192.0,190.0,188.0
1005,H30418,H,296.3,307.2,1424,42.0,196,0,0,0,0,0,0,296.26666666666665,0.05773502692526867,307.1666666666667,0.05773502692162167,1504.6666666666667,122.80608019692465,41.233333333333356,5.887557501488358,194.0,1.9999999999923332,296.2,296.3,296.3,307.1,307.2,307.1,1444.0,1646.0,1662.0,46.7,35.0,32.9,194.0,192.0,190.0
1006,L48185,L,296.2,307.2,1382,52.0,201,0,0,0,0,0,0,296.23333333333335,0.05773502692612605,307.1666666666667,0.05773502692162167,1416.6666666666667,31.643851430151468,46.90000000000001,5.002999100539338,197.0,3.6055512754597365,296.3,296.2,296.3,307.2,307.1,307.2,1424.0,1444.0,1646.0,42.0,46.7,35.0,196.0,194.0,192.0
1007,L48186,L,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,296.23333333333335,0.05773502692612605,307.1666666666667,0.05773502692162167,1406.3333333333333,21.779194965230026,49.133333333333354,6.217180497084698,200.0,3.6055512754597365,296.2,296.3,296.2,307.2,307.2,307.1,1382.0,1424.0,1444.0,52.0,42.0,46.7,201.0,196.0,194.0
1008,M15867,M,296.2,307.2,1633,31.1,0,0,0,0,0,0,0,296.2,9.613425870513878e-07,307.1666666666667,0.05773502692162167,1476.0,136.8466294798676,45.50000000000002,12.49039631076603,134.66666666666666,116.62904155197926,296.2,296.2,296.3,307.1,307.2,307.2,1413.0,1382.0,1424.0,53.4,52.0,42.0,203.0,201.0,196.0
1009,L48188,L,296.2,307.1,1441,41.7,3,0,0,0,0,0,0,296.2,9.613425870513878e-07,307.1333333333334,0.0577350269216709,1495.6666666666667,119.75530607590423,42.066666666666684,11.154520757671827,68.66666666666667,116.34574909868134,296.2,296.2,296.2,307.2,307.1,307.2,1633.0,1413.0,1382.0,31.1,53.4,52.0,0.0,203.0,201.0
1010,M15869,M,296.2,307.2,1385,44.0,5,0,0,0,0,0,0,296.2,9.613425870513878e-07,307.1666666666667,0.05773502692162167,1486.3333333333333,130.06664958141073,38.93333333333336,6.880649194177271,2.6666666666666665,2.5166114784192333,296.2,296.2,296.2,307.1,307.2,307.1,1441.0,1633.0,1413.0,41.7,31.1,53.4,3.0,0.0,203.0
1011,M15870,M,296.2,307.2,1552,34.8,8,0,0,0,0,0,0,296.2,9.613425870513878e-07,307.1666666666667,0.05773502692162167,1459.3333333333333,84.99607834090635,40.166666666666686,4.787831798771978,5.333333333333333,2.516611478419203,296.2,296.2,296.2,307.2,307.1,307.2,1385.0,1441.0,1633.0,44.0,41.7,31.1,5.0,3.0,0.0
1012,M15871,M,296.2,307.3,1451,42.8,11,0,0,0,0,0,0,296.2,9.613425870513878e-07,307.23333333333335,0.057735026921523214,1462.6666666666667,84.10905619095658,40.53333333333335,5.001333155602816,8.0,2.9999999999963,296.2,296.2,296.2,307.2,307.2,307.1,1552.0,1385.0,1441.0,34.8,44.0,41.7,8.0,5.0,3.0
1013,M15872,M,296.1,307.1,1433,38.5,14,0,0,0,0,0,0,296.1666666666667,0.057735026927758774,307.2,0.10000000000151012,1478.6666666666667,64.14306925407834,38.70000000000002,4.003748243833404,11.0,2.999999999996271,296.2,296.2,296.2,307.3,307.2,307.2,1451.0,1552.0,1385.0,42.8,34.8,44.0,11.0,8.0,5.0
1014,M15873,M,296.1,307.2,1619,29.7,17,0,0,0,0,0,0,296.1333333333333,0.057735026928566927,307.20000000000005,0.10000000000151012,1501.0,102.58654882585806,37.00000000000002,6.677574409918577,14.0,2.9999999999962417,296.1,296.2,296.2,307.1,307.3,307.2,1433.0,1451.0,1552.0,38.5,42.8,34.8,14.0,11.0,8.0
1015,L48194,L,296.2,307.2,1445,41.8,20,0,0,0,0,0,0,296.1333333333334,0.057735026928566927,307.1666666666667,0.057735026921654484,1499.0,104.0961094373856,36.666666666666686,6.254864773385021,17.0,2.9999999999962133,296.1,296.1,296.2,307.2,307.1,307.3,1619.0,1433.0,1451.0,29.7,38.5,42.8,17.0,14.0,11.0
1016,L48195,L,296.2,307.2,1356,43.6,22,0,0,0,0,0,0,296.1666666666667,0.057735026927730054,307.2,5.527468132591597e-07,1473.3333333333333,133.76970259865828,38.36666666666668,7.559320957158291,19.666666666666668,2.5166114784190396,296.2,296.1,296.1,307.2,307.2,307.1,1445.0,1619.0,1433.0,41.8,29.7,38.5,20.0,17.0,14.0
1017,M15876,M,296.3,307.2,1319,68.3,24,1,0,0,1,0,0,296.23333333333335,0.0577350269260563,307.2,5.527468132591597e-07,1373.3333333333333,64.76367294505059,51.23333333333335,14.807543122791506,22.0,1.9999999999942502,296.2,296.2,296.1,307.2,307.2,307.2,1356.0,1445.0,1619.0,43.6,41.8,29.7,22.0,20.0,17.0
1018,L48197,L,296.3,307.2,1637,31.6,27,0,0,0,0,0,0,296.26666666666665,0.057735026925198926,307.2,5.527468132591597e-07,1437.3333333333333,173.90322979557763,47.83333333333335,18.712651691658525,24.333333333333332,2.5166114784189872,296.3,296.2,296.2,307.2,307.2,307.2,1319.0,1356.0,1445.0,68.3,43.6,41.8,24.0,22.0,20.0
1019,L48198,L,296.3,307.2,1291,58.6,29,0,0,0,0,0,0,296.3,7.856364218983995e-07,307.2,5.527468132591597e-07,1415.6666666666667,192.19087734159885,52.83333333333335,19.017448128845512,26.666666666666668,2.5166114784189606,296.3,296.3,296.2,307.2,307.2,307.2,1637.0,1319.0,1356.0,31.6,68.3,43.6,27.0,24.0,22.0
1020,L48199,L,296.3,307.3,1398,52.7,31,0,0,0,0,0,0,296.3,7.856364218983995e-07,307.23333333333335,0.05773502692159705,1442.0,177.14683175264568,47.633333333333354,14.195186977751675,29.0,1.9999999999941505,296.3,296.3,296.3,307.2,307.2,307.2,1291.0,1637.0,1319.0,58.6,31.6,68.3,29.0,27.0,24.0
1021,L48200,L,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,296.3,7.856364218983995e-07,307.26666666666665,0.05773502692159705,1353.6666666666667,55.80621231846405,56.33333333333335,3.1785741037970063,31.0,1.999999999994123,296.3,296.3,296.3,307.3,307.2,307.2,1398.0,1291.0,1637.0,52.7,58.6,31.6,31.0,29.0,27.0
1022,M15881,M,296.3,307.2,1454,42.5,35,0,0,0,0,0,0,296.3,7.856364218983995e-07,307.26666666666665,0.05773502692159705,1408.0,41.90465367951574,50.96666666666669,7.746827307571152,33.0,1.999999999994094,296.3,296.3,296.3,307.3,307.3,307.2,1372.0,1398.0,1291.0,57.7,52.7,58.6,33.0,31.0,29.0
1023,L48202,L,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,296.26666666666665,0.057735026925198926,307.23333333333335,0.05773502692159705,1447.0,71.75653280364202,45.566666666666684,10.927640794486763,35.333333333333336,2.5166114784188633,296.3,296.3,296.3,307.2,307.3,307.3,1454.0,1372.0,1398.0,42.5,57.7,52.7,35.0,33.0,31.0
1024,L48203,L,296.2,307.3,1881,24.3,40,0,0,0,0,0,0,296.23333333333335,0.0577350269260563,307.23333333333335,0.05773502692159705,1616.6666666666667,230.94227272921142,34.43333333333335,9.274337352788809,37.666666666666664,2.516611478418838,296.2,296.3,296.3,307.2,307.2,307.3,1515.0,1454.0,1372.0,36.5,42.5,57.7,38.0,35.0,33.0
1025,L48204,L,296.2,307.3,1711,29.9,42,0,0,0,0,0,0,296.2,9.571447727180213e-07,307.26666666666665,0.05773502692159705,1702.3333333333333,183.15385153835413,30.233333333333352,6.1068267810160375,40.0,1.999999999993995,296.2,296.2,296.3,307.3,307.2,307.2,1881.0,1515.0,1454.0,24.3,36.5,42.5,40.0,38.0,35.0
1026,L48205,L,296.2,307.3,1475,37.0,44,0,0,0,0,0,0,296.2,9.571447727180213e-07,307.3,5.527468132591582e-07,1689.0,203.89212834241576,30.40000000000002,6.364746656387928,42.0,1.9999999999939648,296.2,296.2,296.2,307.3,307.3,307.2,1711.0,1881.0,1515.0,29.9,24.3,36.5,42.0,40.0,38.0
1027,L48206,L,296.4,307.4,1512,36.8,46,0,0,0,0,0,0,296.26666666666665,0.11547005384105687,307.3333333333333,0.05773502692161346,1566.0,126.92911407553487,34.566666666666684,4.042688874169478,44.0,1.9999999999939346,296.2,296.2,296.2,307.3,307.3,307.3,1475.0,1711.0,1881.0,37.0,29.9,24.3,44.0,42.0,40.0
1028,M15887,M,296.3,307.4,1335,50.5,48,0,0,0,0,0,0,296.29999999999995,0.10000000000313491,307.3666666666666,0.05773502692163397,1440.6666666666667,93.36130533220647,41.43333333333335,7.852600418544938,46.0,1.9999999999939044,296.4,296.2,296.2,307.4,307.3,307.3,1512.0,1475.0,1711.0,36.8,37.0,29.9,46.0,44.0,42.0
1029,L48208,L,296.3,307.4,1472,39.9,51,0,0,0,0,0,0,296.3333333333333,0.057735026923525175,307.4,5.608294324687859e-07,1439.6666666666667,92.82420661300308,42.40000000000001,7.184010022264626,48.333333333333336,2.516611478418713,296.3,296.4,296.2,307.4,307.4,307.3,1335.0,1512.0,1475.0,50.5,36.8,37.0,48.0,46.0,44.0
1030,M15889,M,296.2,307.3,1477,35.2,53,0,0,0,0,0,0,296.26666666666665,0.057735026925313786,307.3666666666666,0.05773502692159295,1428.0,80.57915363169407,41.86666666666668,7.837303958207313,50.666666666666664,2.5166114784186875,296.3,296.3,296.4,307.4,307.4,307.4,1472.0,1335.0,1512.0,39.9,50.5,36.8,51.0,48.0,46.0
1031,L48210,L,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,296.2666666666667,0.05773502692531379,307.3666666666667,0.057735026921592957,1569.6666666666667,164.85245928809638,34.50000000000002,5.7818682101895424,53.333333333333336,2.516611478418658,296.2,296.3,296.3,307.3,307.4,307.4,1477.0,1472.0,1335.0,35.2,39.9,50.5,53.0,51.0,48.0
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,296.3,0.10000000000316334,307.40000000000003,0.10000000000156459,1595.3333333333333,147.07934366638122,33.233333333333356,4.209908945967129,55.666666666666664,2.516611478418633,296.3,296.2,296.3,307.4,307.3,307.4,1760.0,1477.0,1472.0,28.4,35.2,39.9,56.0,53.0,51.0
1033,L48212,L,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,296.3333333333333,0.05773502692357439,307.43333333333334,0.057735026921757034,1652.3333333333333,105.56672455529478,32.83333333333335,3.9803684921542324,58.0,1.9999999999937366,296.4,296.3,296.2,307.5,307.4,307.3,1549.0,1760.0,1477.0,36.1,28.4,35.2,58.0,56.0,53.0
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,296.3666666666666,0.0577350269227088,307.46666666666664,0.05773502692185549,1584.3333333333333,55.24792605459023,36.03333333333335,2.000833159794549,60.0,1.9999999999937064,296.3,296.4,296.3,307.4,307.5,307.4,1648.0,1549.0,1760.0,34.0,36.1,28.4,60.0,58.0,56.0
1035,M15894,M,296.3,307.4,1958,19.1,67,0,0,0,0,0,0,296.3333333333333,0.05773502692357439,307.43333333333334,0.05773502692175703,1720.6666666666667,210.62130313273977,30.366666666666685,9.960087014345541,63.0,3.6055512754604733,296.4,296.3,296.4,307.5,307.4,307.5,1556.0,1648.0,1549.0,38.0,34.0,36.1,62.0,60.0,58.0
1036,L48215,L,296.4,307.4,1403,48.4,70,0,0,0,0,0,0,296.3666666666667,0.0577350269227088,307.43333333333334,0.05773502692175703,1639.0,286.658333212206,35.166666666666686,14.854067905235038,66.33333333333333,4.041451884324218,296.3,296.4,296.3,307.4,307.5,307.4,1958.0,1556.0,1648.0,19.1,38.0,34.0,67.0,62.0,60.0
1037,M15896,M,296.4,307.5,1684,31.4,72,0,0,0,0,0,0,296.3666666666667,0.0577350269227088,307.43333333333334,0.05773502692175703,1681.6666666666667,277.50735725982736,32.96666666666669,14.71269293274804,69.66666666666667,2.5166114784184637,296.4,296.3,296.4,307.4,307.4,307.5,1403.0,1958.0,1556.0,48.4,19.1,38.0,70.0,67.0,62.0
1038,H30451,H,296.4,307.5,1596,35.1,75,0,0,0,0,0,0,296.4,5.799328547262446e-07,307.46666666666664,0.05773502692185549,1561.0,143.7323902257251,38.30000000000002,8.940357934669038,72.33333333333333,2.5166114784184317,296.4,296.4,296.3,307.5,307.4,307.4,1684.0,1403.0,1958.0,31.4,48.4,19.1,72.0,70.0,67.0
1039,L48218,L,296.6,307.6,1498,41.1,80,0,0,0,0,0,0,296.46666666666664,0.11547005383854624,307.53333333333336,0.05773502692210983,1592.6666666666667,93.04479208066114,35.86666666666668,4.895235779136026,75.66666666666667,4.041451884324148,296.4,296.4,296.4,307.5,307.5,307.4,1596.0,1684.0,1403.0,35.1,31.4,48.4,75.0,72.0,70.0
1040,L48219,L,296.7,307.7,1524,36.8,82,0,0,0,0,0,0,296.56666666666666,0.1527525231646898,307.59999999999997,0.10000000000195539,1539.3333333333333,50.767443635990446,37.666666666666686,3.0924639582916966,79.0,3.6055512754603414,296.6,296.4,296.4,307.6,307.5,307.5,1498.0,1596.0,1684.0,41.1,35.1,31.4,80.0,75.0,72.0
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,296.6666666666667,0.05773502691506614,307.6666666666667,0.057735026922618525,1508.0,14.000000000004661,40.600000000000016,3.5763109484494344,82.0,1.9999999999933862,296.7,296.6,296.4,307.7,307.6,307.5,1524.0,1498.0,1596.0,36.8,41.1,35.1,82.0,80.0,75.0
1042,L48221,L,296.6,307.6,1809,25.1,86,0,0,0,0,0,0,296.6666666666667,0.05773502691895109,307.6666666666667,0.057735026922618525,1611.6666666666667,171.2493308989365,35.26666666666668,9.493330992509085,84.0,1.9999999999933613,296.7,296.7,296.6,307.7,307.7,307.6,1502.0,1524.0,1498.0,43.9,36.8,41.1,84.0,82.0,80.0
1043,L48222,L,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,296.6333333333333,0.0577350269189716,307.6333333333333,0.05773502692247084,1617.6666666666667,166.90216695218027,35.46666666666669,9.547949168975162,86.0,1.9999999999933364,296.6,296.7,296.7,307.6,307.7,307.7,1809.0,1502.0,1524.0,25.1,43.9,36.8,86.0,84.0,82.0
1044,L48223,L,296.5,307.6,1431,45.2,90,0,0,0,0,0,0,296.56666666666666,0.05773502691907006,307.6,6.232378381909614e-07,1594.0,194.29101883514872,35.90000000000002,10.133607452432726,88.0,1.9999999999933116,296.6,296.6,296.7,307.6,307.6,307.7,1542.0,1809.0,1502.0,37.4,25.1,43.9,88.0,86.0,84.0
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,296.53333333333336,0.05773502691909878,307.6,6.232378381909614e-07,1495.0,57.41950887982338,42.066666666666684,4.119870548127969,90.0,1.9999999999932867,296.5,296.6,296.6,307.6,307.6,307.6,1431.0,1542.0,1809.0,45.2,37.4,25.1,90.0,88.0,86.0
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,296.46666666666664,0.05773502691909878,307.56666666666666,0.0577350269222165,1448.6666666666667,56.60683115431787,47.20000000000002,4.915282290977584,92.0,1.9999999999932618,296.5,296.5,296.6,307.6,307.6,307.6,1512.0,1431.0,1542.0,43.6,45.2,37.4,92.0,90.0,88.0
1047,L48226,L,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,296.43333333333334,0.05773502691907006,307.53333333333336,0.05773502692211804,1415.3333333333333,91.12811494447499,48.066666666666684,4.605793453177314,95.0,3.605551275460231,296.4,296.5,296.5,307.5,307.6,307.6,1403.0,1512.0,1431.0,52.8,43.6,45.2,94.0,92.0,90.0
1048,M15907,M,296.6,307.7,1474,52.6,101,0,0,0,0,0,0,296.46666666666664,0.11547005383800679,307.56666666666666,0.11547005383951027,1402.6666666666667,71.50058274820869,51.066666666666684,2.8307831660744394,98.0,3.6055512754602104,296.4,296.4,296.5,307.5,307.5,307.6,1331.0,1403.0,1512.0,47.8,52.8,43.6,99.0,94.0,92.0
1049,L48228,L,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,296.5,0.10000000000009143,307.59999999999997,0.10000000000186066,1470.6666666666667,138.03018993442495,44.63333333333335,9.93596162096713,101.33333333333333,2.5166114784181324,296.6,296.4,296.4,307.7,307.5,307.5,1474.0,1331.0,1403.0,52.6,47.8,52.8,101.0,99.0,94.0
1050,L48229,L,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,296.53333333333336,0.05773502691909879,307.6333333333334,0.057735026922204204,1498.6666666666667,98.3480215018758,43.43333333333336,9.57305245641807,103.66666666666667,2.5166114784181044,296.5,296.6,296.4,307.6,307.7,307.5,1607.0,1474.0,1331.0,33.5,52.6,47.8,104.0,101.0,99.0
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,0,296.53333333333336,0.05773502691909879,307.6,6.12892340862584e-07,1564.3333333333333,133.22662396583286,35.50000000000002,7.892401408950283,106.0,1.9999999999930744,296.5,296.5,296.6,307.6,307.6,307.7,1415.0,1607.0,1474.0,44.2,33.5,52.6,106.0,104.0,101.0
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,296.56666666666666,0.05773502691907007,307.6333333333334,0.057735026922204204,1547.3333333333333,128.21986325578976,36.90000000000002,7.731106001084199,108.0,1.9999999999930496,296.6,296.5,296.5,307.6,307.6,307.6,1671.0,1415.0,1607.0,28.8,44.2,33.5,108.0,106.0,104.0
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,296.6333333333334,0.057735026918971616,307.6666666666667,0.057735026922224715,1718.0,189.91313803947347,30.133333333333354,6.9959512100453365,110.0,1.9999999999930247,296.6,296.6,296.5,307.7,307.6,307.6,1556.0,1671.0,1415.0,37.7,28.8,44.2,110.0,108.0,106.0
1054,M15913,M,296.7,307.7,1597,32.1,114,0,0,0,0,0,0,296.6666666666667,0.057735026918922384,307.7,6.186621715657823e-07,1693.3333333333333,203.3969845728629,31.233333333333352,6.940701213374235,112.0,1.9999999999929998,296.7,296.6,296.6,307.7,307.7,307.6,1927.0,1556.0,1671.0,23.9,37.7,28.8,112.0,110.0,108.0
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,296.73333333333335,0.0577350269189675,307.73333333333335,0.05773502692232317,1717.0,182.48287590894688,28.833333333333353,4.346646216721008,114.33333333333333,2.5166114784179934,296.7,296.7,296.6,307.7,307.7,307.7,1597.0,1927.0,1556.0,32.1,23.9,37.7,114.0,112.0,110.0
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,296.76666666666665,0.0577350269189675,307.76666666666665,0.05773502692235189,1568.0,77.6723889165262,34.00000000000002,4.744470465710655,117.66666666666667,4.041451884323875,296.8,296.7,296.7,307.8,307.7,307.7,1627.0,1597.0,1927.0,30.5,32.1,23.9,117.0,114.0,112.0
1057,L48236,L,296.8,307.8,1565,39.5,124,0,0,0,0,0,0,296.8,4.352874586566081e-08,307.8,6.266503445299287e-07,1557.3333333333333,73.79927732256893,36.46666666666669,5.167526810122377,121.0,3.6055512754600354,296.8,296.8,296.7,307.8,307.8,307.7,1480.0,1627.0,1597.0,39.4,30.5,32.1,122.0,117.0,114.0
1058,L48237,L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,296.8,4.352874586566081e-08,307.8,6.266503445299287e-07,1539.3333333333333,51.53962876596449,38.43333333333336,1.7616280348964575,124.0,1.9999999999928346,296.8,296.8,296.8,307.8,307.8,307.8,1565.0,1480.0,1627.0,39.5,39.4,30.5,124.0,122.0,117.0
