UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp,Temp_Diff,Power_Index,Wear_Ratio,Machine_Load,Health_Score,Temp_Speed_Ratio,Torque_Wear_Ratio
1287,L48466,L,-0.7524053088724167,-0.2733510316618234,0.3485256454592914,0.0319251508076365,-0.0777835825344029,0,0,0,0,0,0,2026-01-09 22:20:00,0.4790542772105933,0.0111267337916167,-0.0237230515457337,-0.0087267729092267,-0.14461782536034307,-0.20270362123422828,0.034617851301511286
1288,L48467,L,-0.7524053088724167,-0.2733510316618234,-0.7469702849242486,0.1529645523088995,-0.0463622201694653,0,0,0,0,0,0,2026-01-09 22:30:00,0.4790542772105933,-0.1142599752214887,-0.0141399162010624,-0.0418130181813266,-0.3332248586638109,-1.0803119767177867,0.16040110358891393
1289,M16148,M,-0.7524053088724167,-0.2733510316618234,-0.5991119384921143,0.8287678773576166,-0.0149408578045277,0,0,0,0,0,0,2026-01-09 22:40:00,0.4790542772105933,-0.4965247295637165,-0.0045567808563911,-0.226544554283884,-0.16220825189465315,-0.6818637368088509,0.8413381916444954
1290,M16149,M,-0.7024092752447672,-0.2059501460562947,0.7047298436821603,-0.785090809325886,0.0321911857428786,0,0,0,0,0,0,2026-01-09 22:50:00,0.4964591291884724,-0.5532769233325324,0.0098179221606157,0.1616895668481208,-0.1913058402403818,-0.12081101695940816,-0.7606060002932966
1291,L48470,L,-0.7024092752447672,-0.2059501460562947,-0.6797619456369148,0.5866890743550907,0.079323229290285,0,0,0,0,0,0,2026-01-09 23:00:00,0.4964591291884724,-0.398808906667537,0.0241926251776227,-0.1208287005530632,-0.18442181265852015,-0.6431157798091943,0.5435712476427208
1292,M16151,M,-0.7024092752447672,-0.2059501460562947,0.9735632008314952,-1.1683822474132184,0.1107445916552226,0,0,0,0,0,0,2026-01-09 23:10:00,0.4964591291884724,-1.1374939605863088,0.033775760522294,0.2406284945043341,-0.19848677524551253,-0.1043544721392882,-1.0518910073395944
1293,M16152,M,-0.652413241617146,-0.2059501460562947,2.270684149077036,-1.6323666198347253,0.157876635202629,0,0,0,0,0,0,2026-01-09 23:20:00,0.4464630955608513,-3.706589009141171,0.048150463539301,0.3361861437723817,-0.012433844645700154,-0.06296852177377396,-1.4097932113027396
1294,H30707,H,-0.652413241617146,-0.1385492604507278,0.3485256454592914,-0.6640514078246238,0.2050086787500354,0,0,0,0,0,0,2026-01-09 23:30:00,0.5138639811664182,-0.2314389455302281,0.0625251665563079,0.0920038314553662,-0.18029591713663415,-0.10274128706209337,-0.5510760374883352
1295,L48474,L,-0.6024172079894964,-0.0711483748451991,-0.2966744116991124,0.0319251508076365,0.2835620846623795,0,0,0,0,0,0,2026-01-09 23:40:00,0.5312688331442973,-0.009471375334261,0.0864830049179862,-0.0022714225966512,-0.13095055181275836,-0.10115994075671443,0.02487230745525948
1296,L48475,L,-0.652413241617146,-0.1385492604507278,-0.8612244617127159,1.4440515016557014,0.314983447027317,0,0,0,0,0,0,2026-01-09 23:50:00,0.5138639811664182,-1.2436524771988706,0.0960661402626575,-0.2000722676071603,0.02136959698048574,-0.9983694688606587,1.0981518474016982
1297,L48476,L,-0.652413241617146,-0.0711483748451991,0.6106381686798931,-0.5934450902822203,0.3464048093922546,0,0,0,0,0,0,2026-01-10 00:00:00,0.5812648667719469,-0.3623802231420088,0.1056492756073288,0.0422226537334424,-0.07199274573448353,-0.04417402755549594,-0.44076275288268746
1298,L48477,L,-0.6024172079894964,-0.0711483748451991,-0.6864827795656482,0.2437441034348464,0.3778261717571922,0,0,0,0,0,0,2026-01-10 00:10:00,0.5312688331442973,-0.1673261296286902,0.1152324109520001,-0.0173419968374894,-0.147695617441661,-0.22693609858695798,0.17690482909320165
1299,M16158,M,-0.652413241617146,-0.1385492604507278,-1.257753663507985,1.3734451841132986,0.4092475341221299,0,0,0,0,0,0,2026-01-10 00:20:00,0.5138639811664182,-1.7274557119459002,0.1248155462966715,-0.1902898145285112,-0.05320468946808601,0.5375258631248735,0.9745947045200021
1300,M16159,M,-0.652413241617146,-0.0711483748451991,-0.4848577617036469,0.0218385340158652,0.4563795776695362,0,0,0,0,0,0,2026-01-10 00:30:00,0.5812648667719469,-0.0105885827218213,0.1391902493136784,-0.0015537762042304,-0.14604025329611814,-0.1381140383294848,0.014995083940143338
1301,L48480,L,-0.652413241617146,-0.1385492604507278,-1.3988911760113858,1.7163901550335428,0.5035116212169427,0,0,0,0,0,0,2026-01-10 00:40:00,0.5138639811664182,-2.401043042469237,0.1535649523306854,-0.2378045866248073,0.006009619634245155,0.3473359873139262,1.1415875546371208
1302,L48481,L,-0.652413241617146,-0.0711483748451991,-0.3168369134853126,-0.7245711085752553,0.5349329835818802,0,0,0,0,0,0,2026-01-10 00:50:00,0.5812648667719469,0.2295708736416152,0.1631480876753567,0.0515520568349137,-0.24600733098820654,-0.10414551993460126,-0.4720539048450276
1303,L48482,L,-0.7024092752447672,-0.1385492604507278,-0.1689785670531783,0.5766024575633193,0.5663543459468179,0,0,0,0,0,1,2026-01-10 01:00:00,0.5638600147940394,-0.0974334570383907,0.172731223020028,-0.07988784406947,0.026603940152292792,-0.16672164514389096,0.36811750741801597
1304,L48483,L,-0.652413241617146,-0.0711483748451991,0.4224548186753585,0.2538307202266185,0.5977757083117554,0,0,0,0,0,0,2026-01-10 01:10:00,0.5812648667719469,0.1072320108875717,0.1823143583646993,-0.0180596432299103,0.11009992615027749,-0.05001802089675864,0.15886505152517408
1305,L48484,L,-0.6024172079894964,-0.0037474892396321,2.455507082117204,-2.0560045250891448,0.6291970706766931,0,0,0,0,0,0,2026-01-10 01:20:00,0.5986697187498643,-5.048533672221414,0.1918974937093706,0.0077048548344064,0.08450698609512479,-0.001084497629602888,-1.2619741111093306
1306,L48485,L,-0.6024172079894964,-0.0037474892396321,0.9534006990452952,-0.9666499115777806,0.6606184330416307,0,0,0,0,0,0,2026-01-10 01:30:00,0.5986697187498643,-0.9216047014303288,0.201480629054042,0.003622510142129,0.008240904656003379,-0.0019184436871880139,-0.5821023615926267
1307,L48486,L,-0.6024172079894964,-0.0037474892396321,-0.2899535777703791,0.1428779355171275,0.6920397954065682,0,0,0,0,0,0,2026-01-10 01:40:00,0.5986697187498643,-0.0414279685876366,0.2110637643987133,-0.0005354335259312,-0.012240108815162376,-0.005277808777438223,0.08444123826460971
1308,L48487,L,-0.6024172079894964,-0.0037474892396321,-0.720086949209315,0.2134842530595311,0.7234611577715059,0,0,0,0,0,0,2026-01-10 01:50:00,0.5986697187498643,-0.1537272244898671,0.2206468997433846,-0.0008000299411714,-0.0778612471214813,-0.013388047570652286,0.12386948907834598
1309,L48488,L,-0.5524211743618752,0.0636533963659348,1.4776257454864985,-1.5113272183334625,0.7548825201364434,0,0,0,0,0,0,2026-01-10 02:00:00,0.61607457072781,-2.2331760076640186,0.2302300350880559,-0.0962011104672055,0.0464826538587078,0.025691287912184665,-0.8612127598239201
1310,L48489,L,-0.5524211743618752,0.1310542819714635,0.8324256883280944,-0.896043594035377,0.7863038825013811,0,0,0,0,0,0,2026-01-10 02:10:00,0.6834754563333387,-0.7458897055368783,0.2398131704327272,-0.1174303498314358,0.06026381688073734,0.07151956164238095,-0.5016187910763745
1311,L48490,L,-0.5524211743618752,0.1310542819714635,-0.216024404554312,1.0305002131930543,0.8177252448663187,0,0,0,0,0,0,2026-01-10 02:20:00,0.6834754563333387,-0.2226131949481211,0.2493963057773985,0.1350514655114557,0.24216683222292987,0.16716627753821786,0.5669174789223113
1312,L48491,L,-0.5524211743618752,0.0636533963659348,0.3821298151029583,-0.9868231451613244,0.8491466072312562,0,0,0,0,0,0,2026-01-10 02:30:00,0.61607457072781,-0.3770945459998167,0.2589794411220698,-0.0628146448020322,-0.048862900164610035,0.046054571481183984,-0.533664092020753
1313,L48492,L,-0.5524211743618752,0.0636533963659348,-0.3840452527726463,0.2639173370183905,0.8805679695961939,0,0,0,0,0,0,2026-01-10 02:40:00,0.61607457072781,-0.1013562004063114,0.2685625764667412,0.0167992348610736,0.05433445516919955,0.1033410273278401,0.14033916417020562
1314,L48493,L,-0.5524211743618752,0.1310542819714635,-1.150220320648251,1.7063035382417708,0.9119893319611314,0,0,0,0,0,0,2026-01-10 02:50:00,0.6834754563333387,-1.962625002879695,0.2781457118114124,0.2236183850296428,0.20934113143284788,-0.8724138079716531,0.8924231478277191
1315,M16174,M,-0.5024251407342256,0.1984551675770304,0.7047298436821603,-0.5530986231151328,0.943410694326069,0,0,0,0,0,0,2026-01-10 03:00:00,0.700880308311256,-0.3897851062087456,0.2877288471560837,-0.1097652799369384,0.15821438834718027,0.11641443851793772,-0.2846020271113795
1316,L48495,L,-0.5024251407342256,0.1984551675770304,-0.0681660581221777,0.5059961400209159,0.9905427378734756,0,0,0,0,0,0,2026-01-10 03:10:00,0.700880308311256,-0.0344917622902633,0.3021035501730908,0.1004175487611814,0.22488056932300368,0.2129726753428895,0.2542000884449628
1317,L48496,L,-0.5024251407342256,0.1984551675770304,-0.1555368991957116,-0.3311930536961509,1.021964100238413,0,0,0,0,0,0,2026-01-10 03:20:00,0.700880308311256,0.0515127406070581,0.3116866855177621,-0.065726972971618,0.04625283483787106,0.23500750641208193,-0.16379769238093764
1318,L48497,L,-0.5024251407342256,0.1984551675770304,-0.6864827795656482,0.6371221583139501,1.0533854626033508,0,0,0,0,0,0,2026-01-10 03:30:00,0.700880308311256,-0.4373733901622254,0.3212698208624334,0.1264401846952342,0.1400109736388915,0.6329960673359103,0.31027888816656246
1319,M16178,M,-0.5024251407342256,0.1984551675770304,0.3485256454592914,-0.6741380246163958,1.0848068249682885,0,0,0,0,0,0,2026-01-10 03:40:00,0.700880308311256,-0.234954390158081,0.3308529562071047,-0.133786174645295,0.09104489453079778,0.14716454836825815,-0.323357548787116
1320,L48499,L,-0.5024251407342256,0.1984551675770304,2.455507082117204,-1.571846919084094,1.1319388685156946,0,0,0,0,0,0,2026-01-10 03:50:00,0.700880308311256,-3.859681241815101,0.3452276592241116,-0.3119411437322728,0.3423258116783219,0.05743156152220533,-0.7372851737434902
1321,M16180,M,-0.5024251407342256,0.1984551675770304,0.0662506204524897,-0.1899804186113446,1.1633602308806323,0,0,0,0,0,0,2026-01-10 04:00:00,0.700880308311256,-0.0125863206068253,0.354810794568783,-0.0377025958118687,0.14713209191291646,0.186124316150748,-0.08781728345538176
1322,L48501,L,-0.5524211743618752,0.1310542819714635,-1.130057818862051,1.3129254833626671,1.2104922744280386,0,0,0,0,0,0,2026-01-10 04:10:00,0.6834754563333387,-1.4836817080572196,0.3691854975857899,0.1720645065041309,0.19439860930764863,-1.0076616932233,0.5939516272240238
1323,H30736,H,-0.5524211743618752,0.0636533963659348,-0.5251827652760472,1.0002403628177383,1.2419136367929762,0,0,0,0,0,0,2026-01-10 04:20:00,0.61607457072781,-0.5253089996853366,0.3787686329304612,0.0636686962756439,0.24564069126774535,0.13405873188857886,0.44615472532142997
1324,L48503,L,-0.5524211743618752,0.0636533963659348,-1.1367786527907842,1.1817994650696328,1.3204670427053202,0,0,0,0,0,0,2026-01-10 04:30:00,0.61607457072781,-1.3434444037707267,0.4027264712921395,0.075225549775127,0.1753440153976457,-0.4653752253525897,0.5092937944474446
1325,M16184,M,-0.6024172079894964,0.0636533963659348,-1.9298370563813223,2.7452250677942747,1.3518884050702578,1,0,0,1,1,0,2026-01-10 04:40:00,0.6660706043554312,-5.297837063936319,0.4123096066368108,0.1747428993540092,0.3257025209719297,-0.06845650636215428,1.167242910792898
1326,H30739,H,-0.6024172079894964,0.0636533963659348,0.2477131365282908,-0.3211064369043796,1.3990204486176645,0,0,0,0,0,0,2026-01-10 04:50:00,0.6660706043554312,-0.0795422826450075,0.4266843096538179,-0.0204395153039275,0.15737266732360283,0.0510160504866108,-0.1338489786901999
1327,L48506,L,-0.5524211743618752,0.1310542819714635,-0.8007369563541156,0.6572953918974942,1.4775738545300083,0,0,0,0,0,0,2026-01-10 05:00:00,0.6834754563333387,-0.5263207115335851,0.4506421480154961,0.0861413756282778,0.18255307953659505,0.657694871932015,0.2652980013878061
1328,L48507,L,-0.6024172079894964,0.1310542819714635,1.9077591169254344,-1.3297681160815684,1.508995216894946,0,0,0,0,0,0,2026-01-10 05:10:00,0.7334714899609599,-2.5368772468513714,0.4602252833601674,-0.1742718056416156,0.3231246583441559,0.0450705428825328,-0.5300002595171336
1329,M16188,M,-0.6024172079894964,0.0636533963659348,1.2692798936957637,-1.1280357802461307,1.5404165792598834,0,0,0,0,0,0,2026-01-10 05:20:00,0.6660706043554312,-1.4317931352358266,0.4698084187048387,-0.0718033086349634,0.22857937621719096,0.02805004201675117,-0.44403574967014625
1330,H30743,H,-0.6024172079894964,0.1310542819714635,0.8929131936866948,-0.9666499115777806,1.58754862280729,0,0,0,0,0,0,2026-01-10 05:30:00,0.7334714899609599,-0.8631344597238771,0.4841831217218457,-0.1266836100796047,0.20848979577963425,0.06923417429207,-0.373577486837345
1331,L48510,L,-0.5524211743618752,0.1310542819714635,1.114700713334896,-0.9868231451613244,1.6661020287196338,0,0,0,0,0,0,2026-01-10 05:40:00,0.6834754563333387,-1.100012463846714,0.5081409600835239,-0.1293273987219386,0.2745225409005587,0.0619729691038833,-0.3701370519699261
1332,H30745,H,-0.5524211743618752,0.1310542819714635,1.6187632579898992,-1.3297681160815684,1.6975233910845715,0,0,0,0,0,0,2026-01-10 05:50:00,0.6834754563333387,-2.15257976795929,0.5177240954281953,-0.1742718056416156,0.31303032812049814,0.050044341187243345,-0.4929588823868991
1333,L48512,L,-0.5024251407342256,0.1984551675770304,2.270684149077036,-1.6121933862511817,1.7760767969969151,0,0,0,0,0,0,2026-01-10 06:00:00,0.700880308311256,-3.6607819674073903,0.5416819337898734,-0.3199481086350584,0.4261195173331149,0.06067695886594034,-0.5807452401875945
1334,M16193,M,-0.5024251407342256,0.1984551675770304,0.1872256311696904,-0.462319071989186,1.807498159361853,0,0,0,0,0,0,2026-01-10 06:10:00,0.700880308311256,-0.0865579800549608,0.5512650691345449,-0.091749608905671,0.24568694907703245,0.1671587627210393,-0.1646729742092766
1335,L48514,L,-0.5024251407342256,0.2658560531825591,-1.1098953170758508,0.9195474284835636,1.85463020290926,1,0,0,0,1,0,2026-01-10 06:20:00,0.7682811939167847,-1.020601384703048,0.5656397721515518,0.2444672500508117,0.2855426453530613,-2.4191754503885075,0.32212488592967964
1336,L48515,L,-0.5024251407342256,0.2658560531825591,-1.0695703135034504,1.393618417696842,1.8860515652741967,1,0,0,0,1,0,2026-01-10 06:30:00,0.7682811939167847,-1.4905728879201938,0.575222907496223,0.3705018921714055,0.3947061163831843,-3.821400821621619,0.4828806368067917
1337,L48516,L,-0.5524211743618752,0.1984551675770304,0.3552464793880248,-0.7447443421587987,1.917472927639135,0,0,0,0,0,0,2026-01-10 06:40:00,0.7508763419389056,-0.2645678055960637,0.5848060428408945,-0.1477983632251696,0.23480181161670322,0.1464347412779444,-0.2552703523324405
1338,H30751,H,-0.652413241617146,0.1310542819714635,0.556871497250026,-0.4017993712385544,-1.6959837443286894,0,0,0,0,0,0,2026-01-10 06:50:00,0.7834675235886095,-0.2237506174557328,-0.5172545217963063,-0.0526575280942542,-0.41245411559258,0.08417796986003707,0.5773114307807716
1339,L48518,L,-0.7024092752447672,0.0636533963659348,1.2827215615532304,-1.289421648914481,-1.617430338416345,0,0,0,0,0,0,2026-01-10 07:00:00,0.766062671610702,-1.6539689509961242,-0.4932966834346279,-0.0820760673011706,-0.4525772609312856,0.027884871040786584,2.088367818500359
1340,M16199,M,-0.7024092752447672,0.1310542819714635,0.9265173633303616,-0.8556971268682896,-1.5860089760514078,0,0,0,0,0,0,2026-01-10 07:10:00,0.8334635572162307,-0.7928182457953736,-0.4837135480899567,-0.112142772546768,-0.41730874657252787,0.06802652520344304,1.4602116381118766
1341,L48520,L,-0.7024092752447672,0.1310542819714635,0.2611548043857575,-0.3715395208632391,-1.5388769325040013,0,0,0,0,0,0,2026-01-10 07:20:00,0.8334635572162307,-0.0970293308926172,-0.4693388450729497,-0.0486918451307533,-0.44412332845095726,0.10391609461083819,0.6894700783290262
1342,M16201,M,-0.7024092752447672,0.1310542819714635,-1.3585661724389857,1.0607600635683698,-1.5074555701390635,0,0,0,0,0,0,2026-01-10 07:30:00,0.8334635572162307,-1.4411127394382153,-0.4597557097282784,0.1390171484749566,-0.4753233344565967,-0.3654953870300298,-2.0903506158729885
1343,M16202,M,-0.7024092752447672,0.0636533963659348,0.4426173204615586,-0.7043978749917112,-1.4603235265916572,0,0,0,0,0,0,2026-01-10 07:40:00,0.766062671610702,-0.3117786999676472,-0.4453810067112714,-0.0448373171361695,-0.47217199200012844,0.04412354923450468,1.5302234934791135
1344,L48523,L,-0.7524053088724167,0.1310542819714635,0.9802840347602286,-0.7346577253670267,-1.413191483044251,0,0,0,0,0,0,2026-01-10 07:50:00,0.8834595908438803,-0.7201732391905609,-0.4310063036942645,-0.0962800406927643,-0.3577832401104004,0.06617953771835132,1.7780079104107482
1345,L48524,L,-0.7524053088724167,0.0636533963659348,1.874154947281768,-1.117949163454359,-1.3817701206793134,0,0,0,0,0,0,2026-01-10 08:00:00,0.8160587052383516,-2.0952099554975003,-0.4214231683495932,-0.0711612612183255,-0.26286324987167725,0.022146821425245357,2.9283306966640157
1346,L48525,L,-0.7524053088724167,-0.0037474892396321,1.8405507776381005,-1.4003744336239716,-1.3503487583143756,0,0,0,0,0,0,2026-01-10 08:10:00,0.7486578196327847,-2.5774602527911155,-0.4118400330049218,0.0052478881214617,-0.33326504248245914,-0.001319282608546823,3.997086903808533
1347,L48526,L,-0.7024092752447672,0.0636533963659348,0.0192047829513561,-0.6136183238657643,-1.318927395949438,0,0,0,0,0,0,2026-01-10 08:20:00,0.766062671610702,-0.0117844067248169,-0.4022568976602506,-0.039058890386428,-0.5104193631485356,0.062453981212304416,1.9240063151020295
1348,L48527,L,-0.652413241617146,0.1310542819714635,1.255838225838297,-1.279335032122709,-1.2875060335845006,0,0,0,0,0,0,2026-01-10 08:30:00,0.7834675235886095,-1.6066378369937635,-0.3926737623155792,-0.1676623340357808,-0.36647235990291904,0.05809560298711673,4.449767596778804
1349,L48528,L,-0.652413241617146,0.1310542819714635,-1.1233369849333177,0.5564292239797752,-1.2560846712195628,0,0,0,0,0,0,2026-01-10 08:40:00,0.7834675235886095,-0.6250575267942264,-0.3830906269709079,0.072922432416608,-0.46887027836375755,-1.0625708261177145,-2.172832998280877
1350,L48529,L,-0.652413241617146,0.1310542819714635,-0.8612244617127159,0.5967756911468627,-1.2246633088546253,0,0,0,0,0,0,2026-01-10 08:50:00,0.7834675235886095,-0.5139578233711908,-0.3735074916262366,0.0782100097012759,-0.4020942078132322,0.944361546630527,-2.656311322882827
1351,L48530,L,-0.652413241617146,0.1310542819714635,-0.6327161081357812,0.7581615598152132,-1.1932419464896875,0,0,0,0,0,0,2026-01-10 09:00:00,0.7834675235886095,-0.4797010314644349,-0.3639243562815653,0.0993603188399475,-0.3178310908911876,0.3568201189174747,-3.923379854050854
1352,L48531,L,-0.652413241617146,0.1310542819714635,-0.0345618884785108,0.3748701217278815,-1.1618205841247502,0,0,0,0,0,0,2026-01-10 09:10:00,0.7834675235886095,-0.0129562193410848,-0.354341220936894,0.0491283346356026,-0.26857426210421237,0.13574591722397156,-2.3165787205346375
1353,M16212,M,-0.652413241617146,0.1310542819714635,0.4560589883190254,-0.6741380246163958,-1.1303992217598124,0,0,0,0,0,0,2026-01-10 09:20:00,0.7834675235886095,-0.3074467054939397,-0.3447580855922227,-0.0883486747657625,-0.37396744354057304,0.09000616254068221,5.1698009813135055
1354,M16213,M,-0.7024092752447672,0.0636533963659348,-0.5789494367059141,0.8186812605658446,-1.083267178212406,0,0,0,0,0,0,2026-01-10 09:30:00,0.766062671610702,-0.4739750546462834,-0.3303833825752156,0.0521118427761608,-0.2964582466462615,0.15117755897995466,-9.8319803569838
